project,repo_name,month,outcome,author_association,author_pseud,size_lines,files_touched,review_count,hours_to_first_review,hours_to_merge
pytorch,pytorch,2026-02-01,closed,CONTRIBUTOR,ab2ece173,58,2,5,0,
pytorch,pytorch,2026-02-01,closed,CONTRIBUTOR,aa24c47f2,6,1,1,49,
pytorch,pytorch,2026-02-01,closed,CONTRIBUTOR,ac1f8f001,17,2,0,,
pytorch,pytorch,2026-02-01,closed,CONTRIBUTOR,ac1f8f001,53,1,0,,
pytorch,pytorch,2026-02-01,closed,CONTRIBUTOR,ac1f8f001,5,1,0,,
pytorch,pytorch,2026-02-01,closed,CONTRIBUTOR,ac5fc38b4,1385,12,0,,
pytorch,pytorch,2026-02-01,closed,COLLABORATOR,aaee1c0cd,14,3,1,17,
pytorch,pytorch,2026-02-01,closed,CONTRIBUTOR,a76060dbc,602,6,5,114,
pytorch,pytorch,2026-02-01,closed,CONTRIBUTOR,a868cfe77,307,41,1,0,
pytorch,pytorch,2026-02-01,closed,CONTRIBUTOR,a740472d6,136,4,5,1,
pytorch,pytorch,2026-02-01,closed,CONTRIBUTOR,add61895c,4,1,1,122,
pytorch,pytorch,2026-02-01,closed,COLLABORATOR,ae5a18ed1,65,3,6,97,
pytorch,pytorch,2026-02-01,closed,CONTRIBUTOR,ad148afe6,129,1,1,126,
pytorch,pytorch,2026-02-01,closed,CONTRIBUTOR,a1c5fc68a,219,3,1,2,
pytorch,pytorch,2026-02-01,closed,CONTRIBUTOR,ac5fc38b4,93,2,0,,
pytorch,pytorch,2026-02-01,closed,CONTRIBUTOR,a14c27137,0,0,0,,
pytorch,pytorch,2026-02-01,closed,COLLABORATOR,a5dc541f5,562,25,6,280,
pytorch,pytorch,2026-02-01,closed,CONTRIBUTOR,a554ec844,156,4,5,15,
pytorch,pytorch,2026-02-01,closed,MEMBER,ab3c582b3,91,3,0,,
pytorch,pytorch,2026-02-01,closed,CONTRIBUTOR,a554ec844,2,1,0,,
pytorch,pytorch,2026-02-01,closed,CONTRIBUTOR,a9da25011,325,6,2,433,
pytorch,pytorch,2026-02-01,closed,CONTRIBUTOR,ab028fbf6,254,32,3,338,
pytorch,pytorch,2026-02-01,closed,CONTRIBUTOR,af7cadb62,500,3,0,,
pytorch,pytorch,2026-02-01,closed,CONTRIBUTOR,a10ecd6de,1,1,1,33,
pytorch,pytorch,2026-02-01,closed,COLLABORATOR,a5dc541f5,248,7,1,189,
pytorch,pytorch,2026-02-01,closed,COLLABORATOR,a5dc541f5,217,13,6,141,
pytorch,pytorch,2026-02-01,closed,CONTRIBUTOR,ab2ece173,22,1,1,0,
pytorch,pytorch,2026-02-01,closed,NONE,a666dd967,69,2,1,4,
pytorch,pytorch,2026-02-01,closed,NONE,aa571d7c3,4,1,1,65,
pytorch,pytorch,2026-02-01,closed,COLLABORATOR,a5dc541f5,6,1,2,0,
pytorch,pytorch,2026-02-01,closed,CONTRIBUTOR,a3552c582,40,3,8,0,
pytorch,pytorch,2026-02-01,closed,CONTRIBUTOR,a1c5fc68a,37,2,1,3,
pytorch,pytorch,2026-02-01,closed,CONTRIBUTOR,a740472d6,81,5,2,0,
pytorch,pytorch,2026-02-01,closed,CONTRIBUTOR,a3fe55b7a,78,3,0,,
pytorch,pytorch,2026-02-01,closed,CONTRIBUTOR,add189f6d,744,5,2,0,
pytorch,pytorch,2026-02-01,closed,CONTRIBUTOR,add189f6d,29,2,1,1,
pytorch,pytorch,2026-02-01,closed,CONTRIBUTOR,a7cd5697e,201,2,6,476,
pytorch,pytorch,2026-02-01,closed,CONTRIBUTOR,a76060dbc,69,12,1,19,
pytorch,pytorch,2026-02-01,closed,CONTRIBUTOR,a554ec844,15,2,2,22,
pytorch,pytorch,2026-02-01,closed,CONTRIBUTOR,a930bd28c,4,1,1,19,
pytorch,pytorch,2026-02-01,closed,COLLABORATOR,ae5a18ed1,20,1,1,49,
pytorch,pytorch,2026-02-01,closed,CONTRIBUTOR,ab689c736,149,1,1,0,
pytorch,pytorch,2026-02-01,closed,COLLABORATOR,aec11290e,3,2,2,2,
pytorch,pytorch,2026-02-01,closed,NONE,ae682b691,9,2,0,,
pytorch,pytorch,2026-02-01,closed,CONTRIBUTOR,a05331277,94,6,7,221,
pytorch,pytorch,2026-02-01,closed,COLLABORATOR,a7393f470,2,1,1,5,
pytorch,pytorch,2026-02-01,closed,CONTRIBUTOR,a8037721d,220,2,0,,
pytorch,pytorch,2026-02-01,closed,COLLABORATOR,aab0b0a28,739,14,1,321,
pytorch,pytorch,2026-02-01,closed,COLLABORATOR,aab0b0a28,574,28,1,319,
pytorch,pytorch,2026-02-01,closed,COLLABORATOR,a84bef2d8,7,1,2,171,
pytorch,pytorch,2026-02-01,closed,CONTRIBUTOR,add189f6d,16,3,1,3,
pytorch,pytorch,2026-02-01,closed,CONTRIBUTOR,a79eef296,13,1,0,,
pytorch,pytorch,2026-02-01,closed,CONTRIBUTOR,a868cfe77,240,1,1,11,
pytorch,pytorch,2026-02-01,closed,CONTRIBUTOR,a785abea7,22,7,0,,
pytorch,pytorch,2026-02-01,closed,CONTRIBUTOR,a868cfe77,195,2,1,3,
pytorch,pytorch,2026-02-01,closed,MEMBER,a82fe44ad,147,3,2,22,
pytorch,pytorch,2026-02-01,closed,CONTRIBUTOR,add189f6d,54,2,3,0,
pytorch,pytorch,2026-02-01,closed,CONTRIBUTOR,a1eb0cd02,1845,4,1,0,
pytorch,pytorch,2026-02-01,closed,COLLABORATOR,aab0b0a28,517,10,2,339,
pytorch,pytorch,2026-02-01,closed,COLLABORATOR,aab0b0a28,48,2,0,,
pytorch,pytorch,2026-02-01,closed,CONTRIBUTOR,a8306e1b5,2,1,1,38,
pytorch,pytorch,2026-02-01,closed,CONTRIBUTOR,a3b8c9426,77,3,6,171,
pytorch,pytorch,2026-02-01,closed,COLLABORATOR,a5dc541f5,3,1,2,21,
pytorch,pytorch,2026-02-01,closed,NONE,aba4901ef,65,2,1,23,
pytorch,pytorch,2026-02-01,closed,CONTRIBUTOR,a1eb0cd02,41,2,1,43,
pytorch,pytorch,2026-02-01,closed,COLLABORATOR,a7393f470,4,1,3,21,
pytorch,pytorch,2026-02-01,closed,CONTRIBUTOR,a785abea7,6,2,1,73,
pytorch,pytorch,2026-02-01,closed,NONE,a8fab3775,192,1,0,,
pytorch,pytorch,2026-02-01,closed,NONE,a8a2f1fff,12,2,1,61,
pytorch,pytorch,2026-02-01,closed,COLLABORATOR,a608d823d,30,2,2,0,
pytorch,pytorch,2026-02-01,closed,CONTRIBUTOR,a18c03ea5,423,3,10,8,
pytorch,pytorch,2026-02-01,closed,CONTRIBUTOR,ac5fc38b4,230,4,0,,
pytorch,pytorch,2026-02-01,closed,CONTRIBUTOR,aa8d2fcec,470,9,48,136,
pytorch,pytorch,2026-02-01,closed,CONTRIBUTOR,aa9ac2ea5,131,2,1,22,
pytorch,pytorch,2026-02-01,closed,CONTRIBUTOR,af46aca0f,281,2,1,356,
pytorch,pytorch,2026-02-01,closed,CONTRIBUTOR,a05331277,158,6,1,186,
pytorch,pytorch,2026-02-01,closed,COLLABORATOR,ae0a18ec6,2,1,2,0,
pytorch,pytorch,2026-02-01,closed,COLLABORATOR,ae0a18ec6,78,1,0,,
pytorch,pytorch,2026-02-01,closed,CONTRIBUTOR,aa22d9d8a,15,2,3,0,
pytorch,pytorch,2026-02-01,closed,CONTRIBUTOR,a7cd5697e,10,2,3,1,
pytorch,pytorch,2026-02-01,closed,CONTRIBUTOR,a09f86cc4,17,1,5,357,
pytorch,pytorch,2026-02-01,closed,CONTRIBUTOR,a1c5fc68a,2,1,1,11,
pytorch,pytorch,2026-02-01,closed,CONTRIBUTOR,a7f595a97,18,1,2,24,
pytorch,pytorch,2026-02-01,closed,COLLABORATOR,a894ad41b,69,3,0,,
pytorch,pytorch,2026-02-01,closed,NONE,a879d494e,264,2,0,,
pytorch,pytorch,2026-02-01,closed,CONTRIBUTOR,a740472d6,112,4,1,3,
pytorch,pytorch,2026-02-01,closed,CONTRIBUTOR,abd4fe483,23,1,0,,
pytorch,pytorch,2026-02-01,closed,CONTRIBUTOR,a69a2a0cd,6,1,0,,
pytorch,pytorch,2026-02-01,closed,COLLABORATOR,ab6cb35e7,5,1,11,0,
pytorch,pytorch,2026-02-01,closed,COLLABORATOR,aacca3d11,103,1,1,0,
pytorch,pytorch,2026-02-01,closed,COLLABORATOR,aab0b0a28,555,31,2,292,
pytorch,pytorch,2026-02-01,closed,CONTRIBUTOR,a69a2a0cd,1201,12,7,343,
pytorch,pytorch,2026-02-01,closed,CONTRIBUTOR,a51ede909,12,1,1,11,
pytorch,pytorch,2026-02-01,closed,COLLABORATOR,a438dfc5e,10,1,1,0,
pytorch,pytorch,2026-02-01,closed,CONTRIBUTOR,a6e3e1227,600,2,3,23,
pytorch,pytorch,2026-02-01,closed,CONTRIBUTOR,abcabcd01,42,1,1,30,
pytorch,pytorch,2026-02-01,closed,CONTRIBUTOR,abcabcd01,26,1,1,8,
pytorch,pytorch,2026-02-01,closed,CONTRIBUTOR,a785abea7,28,1,1,118,
pytorch,pytorch,2026-02-01,closed,CONTRIBUTOR,a1eb0cd02,35,2,1,1,
pytorch,pytorch,2026-02-01,closed,CONTRIBUTOR,ab2ece173,33,1,1,1,
pytorch,pytorch,2026-02-01,closed,NONE,a62774c28,71,4,1,1442,
pytorch,pytorch,2026-02-01,closed,CONTRIBUTOR,abb196885,137,5,1,387,
pytorch,pytorch,2026-02-01,closed,CONTRIBUTOR,a9555cd9c,133,2,4,1269,
pytorch,pytorch,2026-02-01,closed,CONTRIBUTOR,a6e3e1227,60,1,2,176,
pytorch,pytorch,2026-02-01,closed,CONTRIBUTOR,abcabcd01,192,2,0,,
pytorch,pytorch,2026-02-01,closed,CONTRIBUTOR,a84582b0b,4,1,0,,
pytorch,pytorch,2026-02-01,closed,COLLABORATOR,a61b2ad55,114,12,13,90,
pytorch,pytorch,2026-02-01,closed,CONTRIBUTOR,ad7831d57,4,1,1,8,
pytorch,pytorch,2026-02-01,closed,CONTRIBUTOR,abcabcd01,42,2,0,,
pytorch,pytorch,2026-02-01,closed,CONTRIBUTOR,ab2ece173,4,1,1,15,
pytorch,pytorch,2026-02-01,closed,CONTRIBUTOR,aa24c47f2,2,1,1,48,
pytorch,pytorch,2026-03-01,closed,CONTRIBUTOR,a76060dbc,653,2,0,,
pytorch,pytorch,2026-03-01,closed,CONTRIBUTOR,a740472d6,1505,6,4,0,
pytorch,pytorch,2026-03-01,closed,CONTRIBUTOR,a09462f15,1,1,1,0,
pytorch,pytorch,2026-03-01,merged,CONTRIBUTOR,af46d2248,134,4,1,119,119
pytorch,pytorch,2026-03-01,closed,NONE,a01608afa,78,3,0,,
pytorch,pytorch,2026-03-01,closed,CONTRIBUTOR,a3eb9b9cd,170,4,16,18,
pytorch,pytorch,2026-03-01,closed,CONTRIBUTOR,af7cadb62,3,1,0,,
pytorch,pytorch,2026-03-01,closed,CONTRIBUTOR,a3fe55b7a,19,8,0,,
pytorch,pytorch,2026-03-01,closed,CONTRIBUTOR,a3fe55b7a,49,2,0,,
pytorch,pytorch,2026-03-01,closed,CONTRIBUTOR,a4300549c,170,3,0,,
pytorch,pytorch,2026-03-01,closed,CONTRIBUTOR,a3fe55b7a,71,3,0,,
pytorch,pytorch,2026-03-01,closed,CONTRIBUTOR,a3fe55b7a,49,2,0,,
pytorch,pytorch,2026-03-01,closed,CONTRIBUTOR,a3fe55b7a,1921,3,0,,
pytorch,pytorch,2026-03-01,closed,MEMBER,ab6c48616,54,1,1,7,
pytorch,pytorch,2026-03-01,closed,CONTRIBUTOR,a4b42add1,0,0,0,,
pytorch,pytorch,2026-03-01,closed,CONTRIBUTOR,ad5417e63,234,2,0,,
pytorch,pytorch,2026-03-01,closed,CONTRIBUTOR,ab571defb,2,1,1,18,
pytorch,pytorch,2026-03-01,closed,CONTRIBUTOR,a740472d6,94,5,6,0,
pytorch,pytorch,2026-03-01,closed,CONTRIBUTOR,a740472d6,1978,7,31,312,
pytorch,pytorch,2026-03-01,closed,CONTRIBUTOR,ab14f2c80,70,2,2,0,
pytorch,pytorch,2026-03-01,closed,CONTRIBUTOR,ac1113e98,393,4,1,2,
pytorch,pytorch,2026-03-01,closed,COLLABORATOR,aaee1c0cd,122,4,1,9,
pytorch,pytorch,2026-03-01,closed,NONE,a87d70d6f,21,3,3,102,
pytorch,pytorch,2026-03-01,closed,COLLABORATOR,a821316f3,278,5,0,,
pytorch,pytorch,2026-03-01,closed,CONTRIBUTOR,affa1f180,478,3,2,68,
pytorch,pytorch,2026-03-01,closed,COLLABORATOR,aca23f99e,540,6,12,73,
pytorch,pytorch,2026-03-01,closed,CONTRIBUTOR,a785abea7,36,1,1,0,
pytorch,pytorch,2026-03-01,closed,CONTRIBUTOR,a1eb0cd02,16,1,1,65,
pytorch,pytorch,2026-03-01,closed,CONTRIBUTOR,aa22d9d8a,1,1,1,229,
pytorch,pytorch,2026-03-01,closed,CONTRIBUTOR,aeb12c5ab,233,1,3,395,
pytorch,pytorch,2026-03-01,closed,COLLABORATOR,a55d2cdc8,2,1,2,164,
pytorch,pytorch,2026-03-01,closed,NONE,ac3e38c83,33,2,1,1,
pytorch,pytorch,2026-03-01,closed,CONTRIBUTOR,a4025b226,54,1,3,764,
pytorch,pytorch,2026-03-01,closed,CONTRIBUTOR,a05331277,29,3,2,47,
pytorch,pytorch,2026-03-01,closed,CONTRIBUTOR,a512b41d3,31,2,14,92,
pytorch,pytorch,2026-03-01,closed,CONTRIBUTOR,a10ecd6de,118,4,1,24,
pytorch,pytorch,2026-03-01,closed,CONTRIBUTOR,a8e7ac53b,21,2,3,232,
pytorch,pytorch,2026-03-01,closed,CONTRIBUTOR,a3fe55b7a,22,2,2,30,
pytorch,pytorch,2026-03-01,closed,COLLABORATOR,ad655184d,2,1,1,0,
pytorch,pytorch,2026-03-01,closed,NONE,a8cd5efa9,5,2,2,25,
pytorch,pytorch,2026-03-01,closed,CONTRIBUTOR,a8dd56e6a,80,3,0,,
pytorch,pytorch,2026-03-01,closed,COLLABORATOR,a4a94000b,149,7,13,97,
pytorch,pytorch,2026-03-01,closed,CONTRIBUTOR,acde10e71,2,1,1,70,
pytorch,pytorch,2026-03-01,closed,CONTRIBUTOR,ac5fc38b4,832,8,0,,
pytorch,pytorch,2026-03-01,closed,CONTRIBUTOR,a9da25011,506,2,0,,
pytorch,pytorch,2026-03-01,closed,CONTRIBUTOR,a60c85519,2,1,0,,
pytorch,pytorch,2026-03-01,closed,CONTRIBUTOR,ac10a09d2,15,2,3,2,
pytorch,pytorch,2026-03-01,closed,NONE,a472d0611,126,2,2,2,
pytorch,pytorch,2026-03-01,closed,CONTRIBUTOR,a642039ad,285,11,5,0,
pytorch,pytorch,2026-03-01,closed,CONTRIBUTOR,a9da25011,133,3,1,9,
pytorch,pytorch,2026-03-01,closed,CONTRIBUTOR,aeec7c9e9,80,3,1,338,
pytorch,pytorch,2026-03-01,closed,COLLABORATOR,a6b8aa871,84,2,1,249,
pytorch,pytorch,2026-03-01,closed,COLLABORATOR,a55d2cdc8,30,2,1,68,
pytorch,pytorch,2026-03-01,closed,CONTRIBUTOR,a9da25011,205,3,0,,
pytorch,pytorch,2026-03-01,closed,CONTRIBUTOR,ab14f2c80,167,1,1,129,
pytorch,pytorch,2026-03-01,closed,CONTRIBUTOR,a4300549c,167,6,0,,
pytorch,pytorch,2026-03-01,closed,CONTRIBUTOR,ad148afe6,2,1,1,482,
pytorch,pytorch,2026-03-01,closed,COLLABORATOR,ab6cb35e7,30,3,1,1,
pytorch,pytorch,2026-03-01,closed,CONTRIBUTOR,a554ec844,90,3,2,0,
pytorch,pytorch,2026-03-01,closed,CONTRIBUTOR,adbb98a6d,52,3,2,19,
pytorch,pytorch,2026-03-01,closed,COLLABORATOR,a438dfc5e,288,4,5,16,
pytorch,pytorch,2026-03-01,closed,CONTRIBUTOR,a1ee6f561,66,1,1,25,
pytorch,pytorch,2026-03-01,closed,NONE,a3487b83a,3,1,2,101,
pytorch,pytorch,2026-03-01,closed,MEMBER,a846e2bc0,61,2,2,10,
pytorch,pytorch,2026-03-01,merged,COLLABORATOR,abb677e08,120,3,1,0,0
pytorch,pytorch,2026-03-01,closed,CONTRIBUTOR,acf8e81ec,66,2,0,,
pytorch,pytorch,2026-03-01,closed,CONTRIBUTOR,a4300549c,150,4,4,1,
pytorch,pytorch,2026-03-01,closed,CONTRIBUTOR,a0a52b182,152,3,9,1,
pytorch,pytorch,2026-03-01,closed,CONTRIBUTOR,a60c85519,8,1,1,0,
pytorch,pytorch,2026-03-01,closed,COLLABORATOR,a5dc541f5,326,4,0,,
pytorch,pytorch,2026-03-01,closed,MEMBER,a82fe44ad,75,3,3,1177,
pytorch,pytorch,2026-03-01,closed,CONTRIBUTOR,affa1f180,90,2,4,1,
pytorch,pytorch,2026-03-01,closed,CONTRIBUTOR,a19270314,45,2,2,4,
pytorch,pytorch,2026-03-01,closed,NONE,a019a79c9,50,1,0,,
pytorch,pytorch,2026-03-01,closed,NONE,a019a79c9,34,2,0,,
pytorch,pytorch,2026-03-01,closed,CONTRIBUTOR,a8306e1b5,2,1,1,114,
pytorch,pytorch,2026-03-01,closed,NONE,a3cde32c8,46,2,0,,
pytorch,pytorch,2026-03-01,closed,CONTRIBUTOR,a84582b0b,18,1,1,104,
pytorch,pytorch,2026-03-01,closed,CONTRIBUTOR,a613abc93,33,2,4,7,
pytorch,pytorch,2026-03-01,closed,CONTRIBUTOR,aefbfb7dc,11,1,4,173,
pytorch,pytorch,2026-03-01,closed,CONTRIBUTOR,aefbfb7dc,10,3,0,,
pytorch,pytorch,2026-03-01,closed,CONTRIBUTOR,a8dd56e6a,22,2,0,,
pytorch,pytorch,2026-03-01,merged,CONTRIBUTOR,a5498d6cd,14,2,2,169,195
pytorch,pytorch,2026-03-01,merged,CONTRIBUTOR,ab028fbf6,69,3,1,0,1
pytorch,pytorch,2026-03-01,closed,CONTRIBUTOR,a4a414edc,67,7,4,2,
pytorch,pytorch,2026-03-01,closed,CONTRIBUTOR,a0a52b182,479,30,2,0,
pytorch,pytorch,2026-03-01,closed,CONTRIBUTOR,a9da25011,367,3,3,18,
pytorch,pytorch,2026-03-01,closed,COLLABORATOR,a22ea5b25,116,5,6,7,
pytorch,pytorch,2026-03-01,closed,CONTRIBUTOR,ae13b2e40,95,3,0,,
pytorch,pytorch,2026-03-01,closed,CONTRIBUTOR,af7cadb62,237,2,0,,
pytorch,pytorch,2026-03-01,closed,CONTRIBUTOR,a4a414edc,143,5,0,,
pytorch,pytorch,2026-03-01,closed,CONTRIBUTOR,adbb98a6d,294,7,0,,
pytorch,pytorch,2026-03-01,closed,CONTRIBUTOR,a05331277,1507,10,0,,
pytorch,pytorch,2026-03-01,closed,NONE,ab2a263fa,143,2,0,,
pytorch,pytorch,2026-03-01,closed,CONTRIBUTOR,add61895c,52,3,7,1,
pytorch,pytorch,2026-03-01,closed,CONTRIBUTOR,a4300549c,124,3,4,73,
pytorch,pytorch,2026-03-01,closed,CONTRIBUTOR,af7cadb62,76,2,0,,
pytorch,pytorch,2026-03-01,closed,CONTRIBUTOR,a74a523df,1,1,1,71,
pytorch,pytorch,2026-03-01,closed,NONE,ad99e26e9,35,1,0,,
pytorch,pytorch,2026-03-01,closed,MEMBER,ab3c582b3,96,2,1,117,
pytorch,pytorch,2026-03-01,closed,CONTRIBUTOR,a740472d6,188,5,2,16,
pytorch,pytorch,2026-03-01,closed,CONTRIBUTOR,affa1f180,195,3,1,132,
pytorch,pytorch,2026-03-01,closed,NONE,a1b9d4fd8,671,5,0,,
pytorch,pytorch,2026-03-01,closed,CONTRIBUTOR,ac10a09d2,14,1,1,454,
pytorch,pytorch,2026-03-01,closed,COLLABORATOR,aaee1c0cd,6,2,1,9,
pytorch,pytorch,2026-03-01,closed,CONTRIBUTOR,ae13b2e40,220,5,7,0,
pytorch,pytorch,2026-03-01,closed,CONTRIBUTOR,ab14f2c80,262,3,1,9,
pytorch,pytorch,2026-03-01,closed,NONE,a9b7fe768,16,2,0,,
pytorch,pytorch,2026-03-01,closed,COLLABORATOR,aee9ee539,436,2,3,171,
pytorch,pytorch,2026-03-01,closed,COLLABORATOR,afb18a590,124,1,1,420,
pytorch,pytorch,2026-03-01,closed,CONTRIBUTOR,ae13b2e40,210,2,2,54,
pytorch,pytorch,2026-03-01,closed,CONTRIBUTOR,a642039ad,153,5,0,,
pytorch,pytorch,2026-03-01,closed,CONTRIBUTOR,a7200ca83,0,0,4,29,
pytorch,pytorch,2026-03-01,closed,CONTRIBUTOR,a535fb7e0,919,35,5,1,
pytorch,pytorch,2026-03-01,closed,CONTRIBUTOR,a554ec844,89,3,0,,
pytorch,pytorch,2026-03-01,closed,CONTRIBUTOR,a740472d6,190,4,0,,
pytorch,pytorch,2026-03-01,closed,COLLABORATOR,ad655184d,2,1,1,0,
pytorch,pytorch,2026-03-01,closed,CONTRIBUTOR,aa7e8f030,2,1,0,,
pytorch,pytorch,2026-03-01,closed,CONTRIBUTOR,a554ec844,305,2,6,24,
pytorch,pytorch,2026-03-01,closed,MEMBER,ab6c48616,14,1,1,5,
pytorch,pytorch,2026-03-01,closed,COLLABORATOR,a5dc541f5,292,7,4,71,
pytorch,pytorch,2026-03-01,closed,CONTRIBUTOR,a1eb0cd02,3,1,2,0,
pytorch,pytorch,2026-03-01,closed,CONTRIBUTOR,ae13b2e40,476,4,8,9,
pytorch,pytorch,2026-03-01,closed,CONTRIBUTOR,a73b095db,459,4,3,3235,
pytorch,pytorch,2026-03-01,closed,CONTRIBUTOR,a3fe55b7a,48,2,1,46,
pytorch,pytorch,2026-03-01,closed,CONTRIBUTOR,a7013d732,75,8,5,72,
pytorch,pytorch,2026-03-01,closed,CONTRIBUTOR,a73a0d9c6,121,3,0,,
pytorch,pytorch,2026-03-01,closed,CONTRIBUTOR,ae9a62bd5,972,4,40,4,
pytorch,pytorch,2026-03-01,closed,COLLABORATOR,a55d2cdc8,4,1,1,3,
pytorch,pytorch,2026-03-01,closed,CONTRIBUTOR,ae13b2e40,255,5,3,0,
pytorch,pytorch,2026-03-01,closed,CONTRIBUTOR,ae13b2e40,43,2,3,0,
pytorch,pytorch,2026-03-01,closed,CONTRIBUTOR,abd074e43,33,3,4,1,
pytorch,pytorch,2026-03-01,closed,CONTRIBUTOR,a9dd2e3c0,4,1,0,,
pytorch,pytorch,2026-03-01,closed,MEMBER,a9c1e4615,285,2,4,0,
pytorch,pytorch,2026-03-01,closed,CONTRIBUTOR,a9dd2e3c0,40,3,0,,
pytorch,pytorch,2026-03-01,closed,MEMBER,a846e2bc0,347,22,1,572,
pytorch,pytorch,2026-03-01,closed,CONTRIBUTOR,ad8666c3d,14,1,5,1,
pytorch,pytorch,2026-03-01,closed,NONE,a71c0054f,70,2,0,,
pytorch,pytorch,2026-03-01,closed,CONTRIBUTOR,a8dd56e6a,638,10,17,5,
pytorch,pytorch,2026-03-01,closed,CONTRIBUTOR,ac08d21e9,16,3,4,0,
pytorch,pytorch,2026-03-01,closed,CONTRIBUTOR,a4300549c,9,2,2,7,
pytorch,pytorch,2026-03-01,closed,CONTRIBUTOR,a4300549c,3,1,4,7,
pytorch,pytorch,2026-03-01,closed,CONTRIBUTOR,a8dd56e6a,13,2,0,,
pytorch,pytorch,2026-03-01,closed,CONTRIBUTOR,a5bcbcd93,207,9,5,0,
pytorch,pytorch,2026-03-01,closed,MEMBER,ab6c48616,285,2,1,74,
pytorch,pytorch,2026-03-01,closed,CONTRIBUTOR,a7200ca83,114,7,1,0,
pytorch,pytorch,2026-03-01,closed,CONTRIBUTOR,aa59e8a83,9,2,7,99,
pytorch,pytorch,2026-03-01,closed,NONE,a66410fa3,48,3,0,,
pytorch,pytorch,2026-03-01,closed,CONTRIBUTOR,a7cd5697e,488,11,12,0,
pytorch,pytorch,2026-03-01,closed,CONTRIBUTOR,a9dd2e3c0,1069,11,0,,
pytorch,pytorch,2026-03-01,closed,CONTRIBUTOR,a9dd2e3c0,1070,11,0,,
pytorch,pytorch,2026-03-01,closed,COLLABORATOR,ad655184d,2,1,1,0,
pytorch,pytorch,2026-03-01,closed,CONTRIBUTOR,a05331277,90,3,0,,
pytorch,pytorch,2026-03-01,closed,CONTRIBUTOR,ab14f2c80,11,1,0,,
pytorch,pytorch,2026-03-01,closed,CONTRIBUTOR,a740472d6,1963,19,5,10,
pytorch,pytorch,2026-03-01,closed,CONTRIBUTOR,a41334601,189,5,15,170,
pytorch,pytorch,2026-03-01,closed,CONTRIBUTOR,aa238cb0a,84,1,1,67,
pytorch,pytorch,2026-03-01,closed,CONTRIBUTOR,a6c990658,7,1,2,0,
pytorch,pytorch,2026-03-01,closed,NONE,a61783fbd,23,1,3,12,
pytorch,pytorch,2026-03-01,closed,COLLABORATOR,a55d2cdc8,46,6,1,70,
pytorch,pytorch,2026-03-01,closed,NONE,a453ef128,35,1,0,,
pytorch,pytorch,2026-03-01,closed,COLLABORATOR,abb677e08,10,3,0,,
pytorch,pytorch,2026-03-01,closed,CONTRIBUTOR,ab1138eca,149,6,0,,
pytorch,pytorch,2026-03-01,closed,CONTRIBUTOR,affa1f180,67,1,1,13,
pytorch,pytorch,2026-03-01,closed,CONTRIBUTOR,affa1f180,186,4,1,25,
pytorch,pytorch,2026-03-01,closed,CONTRIBUTOR,affa1f180,25,2,1,25,
pytorch,pytorch,2026-03-01,closed,CONTRIBUTOR,ad0ce09b1,73,2,13,28,
pytorch,pytorch,2026-03-01,closed,CONTRIBUTOR,ac10a09d2,61,4,1,1108,
pytorch,pytorch,2026-03-01,closed,COLLABORATOR,a48d2281d,7,2,1,54,
pytorch,pytorch,2026-03-01,closed,CONTRIBUTOR,a4300549c,88,1,0,,
pytorch,pytorch,2026-03-01,closed,CONTRIBUTOR,a4300549c,72,2,1,235,
pytorch,pytorch,2026-03-01,closed,CONTRIBUTOR,accde3d20,14,1,2,0,
pytorch,pytorch,2026-03-01,open,CONTRIBUTOR,a73b095db,242,2,0,,
pytorch,pytorch,2026-03-01,closed,CONTRIBUTOR,a19270314,270,1,7,3,
pytorch,pytorch,2026-03-01,closed,COLLABORATOR,aa0db6274,82,3,6,1,
pytorch,pytorch,2026-03-01,closed,CONTRIBUTOR,a82a494d5,141,4,1,1,
pytorch,pytorch,2026-03-01,closed,CONTRIBUTOR,a19270314,287,8,0,,
pytorch,pytorch,2026-03-01,closed,CONTRIBUTOR,a9f31ddc9,18,1,0,,
pytorch,pytorch,2026-03-01,closed,CONTRIBUTOR,a554ec844,30,2,0,,
pytorch,pytorch,2026-03-01,closed,CONTRIBUTOR,a8da6f3e3,30,2,3,1,
pytorch,pytorch,2026-03-01,closed,COLLABORATOR,a6dca6705,45,4,1,49,
pytorch,pytorch,2026-03-01,closed,COLLABORATOR,a5ac668f6,102,2,2,1236,
pytorch,pytorch,2026-03-01,closed,CONTRIBUTOR,a6e3e1227,60,2,3,5,
pytorch,pytorch,2026-03-01,closed,CONTRIBUTOR,a7200ca83,2,1,2,0,
pytorch,pytorch,2026-03-01,open,COLLABORATOR,af2a53b8f,186,3,14,49,
pytorch,pytorch,2026-03-01,closed,CONTRIBUTOR,a0a52b182,56,2,1,19,
pytorch,pytorch,2026-03-01,closed,NONE,a4931aa59,23,2,1,168,
pytorch,pytorch,2026-03-01,closed,COLLABORATOR,ab6cb35e7,34,3,17,21,
pytorch,pytorch,2026-03-01,closed,CONTRIBUTOR,add189f6d,8,3,3,0,
pytorch,pytorch,2026-03-01,closed,MEMBER,ab3c582b3,96,2,0,,
pytorch,pytorch,2026-03-01,closed,NONE,a47a177ab,115,7,0,,
pytorch,pytorch,2026-03-01,closed,CONTRIBUTOR,add189f6d,35,1,2,2,
